userId,movieId,rating,timestamp
175,29,3.5,1000000100
180,125,3.0,1000000101
29,139,4.5,1000000102
111,79,4.5,1000000103
58,26,2.5,1000000104
29,4,3.5,1000000105
141,39,3.5,1000000106
29,75,3.0,1000000107
130,84,4.0,1000000108
27,81,5.0,1000000109
184,92,4.0,1000000110
47,101,4.0,1000000111
6,147,3.0,1000000112
131,1,3.0,1000000113
166,15,4.0,1000000114
163,64,4.5,1000000115
24,12,4.0,1000000116
27,72,2.5,1000000117
145,93,4.5,1000000118
79,27,4.5,1000000119
199,131,4.5,1000000120
172,24,5.0,1000000121
131,148,4.5,1000000122
153,17,4.0,1000000123
84,9,2.5,1000000124
188,63,4.0,1000000125
117,130,4.5,1000000126
139,64,3.5,1000000127
72,21,2.0,1000000128
64,82,3.5,1000000129
95,32,4.0,1000000130
33,102,5.0,1000000131
11,88,2.5,1000000132
76,121,4.0,1000000133
80,54,4.0,1000000134
148,97,3.5,1000000135
33,77,2.0,1000000136
150,103,2.0,1000000137
103,90,4.0,1000000138
143,106,2.5,1000000139
49,104,4.0,1000000140
195,123,1.5,1000000141
6,73,1.5,1000000142
160,41,4.0,1000000143
8,72,4.0,1000000144
62,84,3.0,1000000145
127,7,4.0,1000000146
132,134,4.5,1000000147
154,127,4.0,1000000148
41,106,3.5,1000000149
12,87,4.0,1000000150
25,45,4.0,1000000151
147,55,3.5,1000000152
173,136,4.5,1000000153
53,32,3.5,1000000154
82,146,4.0,1000000155
37,96,3.5,1000000156
59,131,2.0,1000000157
35,93,3.5,1000000158
97,135,3.5,1000000159
94,24,3.5,1000000160
4,108,4.0,1000000161
188,50,4.5,1000000162
96,105,3.5,1000000163
117,98,3.5,1000000164
66,79,5.0,1000000165
6,39,3.0,1000000166
115,125,2.5,1000000167
18,40,4.5,1000000168
99,26,4.0,1000000169
87,42,3.0,1000000170
78,2,2.5,1000000171
69,41,3.0,1000000172
60,125,3.5,1000000173
84,130,2.0,1000000174
145,123,3.0,1000000175
28,66,4.5,1000000176
5,45,3.0,1000000177
31,139,4.5,1000000178
118,14,3.0,1000000179
93,10,4.0,1000000180
105,1,3.5,1000000181
8,1,3.0,1000000182
118,28,1.5,1000000183
165,49,4.5,1000000184
44,56,4.0,1000000185
134,108,3.5,1000000186
148,114,5.0,1000000187
37,20,1.5,1000000188
1,119,3.0,1000000189
59,69,2.0,1000000190
179,12,2.5,1000000191
181,43,1.0,1000000192
50,29,4.5,1000000193
184,38,2.0,1000000194
128,126,3.0,1000000195
80,124,4.0,1000000196
85,129,4.0,1000000197
157,96,3.0,1000000198
86,34,4.0,1000000199
119,114,3.0,1000000200
26,136,4.5,1000000201
113,76,2.0,1000000202
89,46,5.0,1000000203
1,147,5.0,1000000204
142,53,4.0,1000000205
105,90,3.0,1000000206
194,63,5.0,1000000207
169,89,4.5,1000000208
73,77,3.0,1000000209
68,98,3.5,1000000210
132,102,3.5,1000000211
82,141,4.5,1000000212
83,109,4.5,1000000213
88,54,4.0,1000000214
143,65,3.0,1000000215
199,143,4.0,1000000216
60,93,3.5,1000000217
49,35,3.0,1000000218
11,99,2.5,1000000219
74,9,3.0,1000000220
26,72,3.5,1000000221
198,117,4.5,1000000222
153,12,2.5,1000000223
48,37,3.0,1000000224
15,43,4.0,1000000225
70,46,4.0,1000000226
123,21,2.5,1000000227
80,47,2.0,1000000228
143,25,4.0,1000000229
51,15,2.5,1000000230
141,19,2.0,1000000231
125,117,3.0,1000000232
27,35,4.0,1000000233
106,146,3.0,1000000234
77,132,4.5,1000000235
94,7,4.0,1000000236
74,39,3.5,1000000237
71,56,4.5,1000000238
189,42,5.0,1000000239
84,118,4.5,1000000240
129,120,3.5,1000000241
47,123,1.0,1000000242
150,118,3.5,1000000243
137,26,2.5,1000000244
10,122,3.0,1000000245
170,72,4.0,1000000246
49,91,4.5,1000000247
50,19,4.5,1000000248
167,89,2.0,1000000249
164,69,2.5,1000000250
108,119,3.5,1000000251
150,37,4.0,1000000252
199,11,3.0,1000000253
78,77,4.0,1000000254
153,2,3.0,1000000255
7,85,4.0,1000000256
42,118,3.5,1000000257
169,24,2.0,1000000258
19,68,4.0,1000000259
42,32,3.0,1000000260
36,97,4.0,1000000261
73,136,3.0,1000000262
70,13,3.5,1000000263
130,5,1.5,1000000264
160,149,3.0,1000000265
200,50,4.0,1000000266
44,125,3.5,1000000267
86,70,1.5,1000000268
172,2,3.0,1000000269
35,98,3.5,1000000270
116,8,4.0,1000000271
186,36,5.0,1000000272
31,47,2.5,1000000273
106,121,4.5,1000000274
12,145,3.0,1000000275
136,3,5.0,1000000276
23,92,5.0,1000000277
118,5,4.0,1000000278
108,65,4.5,1000000279
149,84,4.0,1000000280
200,32,2.0,1000000281
16,38,2.5,1000000282
142,36,3.0,1000000283
114,66,3.0,1000000284
2,75,4.5,1000000285
190,55,2.5,1000000286
150,143,5.0,1000000287
101,12,5.0,1000000288
42,82,4.0,1000000289
158,134,2.5,1000000290
7,14,2.0,1000000291
149,66,2.5,1000000292
163,20,4.0,1000000293
10,25,4.0,1000000294
54,33,5.0,1000000295
14,65,4.0,1000000296
54,125,3.0,1000000297
169,134,2.5,1000000298
117,136,3.5,1000000299
196,25,3.0,1000000300
173,12,5.0,1000000301
96,92,3.0,1000000302
78,20,3.5,1000000303
60,134,1.0,1000000304
43,130,4.0,1000000305
31,5,4.5,1000000306
10,89,1.5,1000000307
11,56,3.0,1000000308
83,137,2.5,1000000309
73,115,2.5,1000000310
144,97,3.5,1000000311
103,40,4.5,1000000312
103,124,3.0,1000000313
52,124,4.5,1000000314
178,63,4.5,1000000315
191,62,4.0,1000000316
7,92,3.5,1000000317
199,86,5.0,1000000318
183,130,2.0,1000000319
149,79,4.0,1000000320
58,120,3.5,1000000321
65,13,1.0,1000000322
181,82,1.5,1000000323
160,139,3.5,1000000324
52,117,3.5,1000000325
196,34,3.0,1000000326
82,42,4.5,1000000327
141,113,5.0,1000000328
17,120,3.0,1000000329
129,130,3.5,1000000330
29,97,4.5,1000000331
58,21,4.5,1000000332
34,8,4.5,1000000333
200,79,4.5,1000000334
87,88,4.5,1000000335
69,87,4.0,1000000336
77,87,4.0,1000000337
109,17,5.0,1000000338
21,58,3.5,1000000339
139,143,5.0,1000000340
28,51,2.5,1000000341
94,96,1.5,1000000342
138,38,2.0,1000000343
112,81,3.0,1000000344
104,73,3.0,1000000345
178,49,3.0,1000000346
68,78,1.5,1000000347
122,119,1.5,1000000348
114,10,4.5,1000000349
140,91,5.0,1000000350
118,13,4.0,1000000351
95,144,4.5,1000000352
124,11,1.5,1000000353
17,146,3.0,1000000354
153,59,4.0,1000000355
114,22,3.0,1000000356
172,32,3.5,1000000357
113,120,5.0,1000000358
122,32,3.0,1000000359
39,12,5.0,1000000360
18,149,4.0,1000000361
149,126,4.5,1000000362
104,135,2.5,1000000363
86,150,5.0,1000000364
22,92,1.5,1000000365
2,29,4.0,1000000366
180,27,5.0,1000000367
151,88,3.0,1000000368
22,97,3.5,1000000369
191,118,4.0,1000000370
157,30,4.5,1000000371
111,25,4.0,1000000372
111,136,3.5,1000000373
144,72,3.0,1000000374
5,3,5.0,1000000375
104,64,4.5,1000000376
10,149,4.0,1000000377
155,66,3.0,1000000378
13,137,4.0,1000000379
86,90,4.5,1000000380
12,14,4.0,1000000381
181,121,4.0,1000000382
144,70,4.5,1000000383
101,132,3.0,1000000384
132,20,4.5,1000000385
154,37,4.0,1000000386
54,103,1.0,1000000387
38,4,2.5,1000000388
173,20,3.5,1000000389
71,4,3.5,1000000390
3,80,3.0,1000000391
132,120,4.0,1000000392
162,82,4.0,1000000393
188,60,3.0,1000000394
63,110,2.5,1000000395
152,109,4.0,1000000396
58,117,4.5,1000000397
192,19,3.5,1000000398
94,113,3.5,1000000399
146,63,3.0,1000000400
47,57,5.0,1000000401
45,145,4.0,1000000402
148,47,2.0,1000000403
198,47,4.5,1000000404
75,103,4.0,1000000405
144,69,2.5,1000000406
61,138,3.0,1000000407
107,113,4.0,1000000408
118,81,5.0,1000000409
51,147,3.0,1000000410
46,69,4.5,1000000411
149,74,5.0,1000000412
100,70,4.0,1000000413
126,39,3.5,1000000414
129,24,4.0,1000000415
70,41,2.5,1000000416
60,108,2.0,1000000417
31,84,4.0,1000000418
36,108,1.5,1000000419
86,135,3.0,1000000420
14,120,5.0,1000000421
144,106,4.5,1000000422
70,44,2.5,1000000423
184,107,1.5,1000000424
107,21,3.5,1000000425
161,7,2.0,1000000426
143,148,2.0,1000000427
176,149,1.5,1000000428
120,128,4.0,1000000429
165,58,5.0,1000000430
69,131,4.0,1000000431
147,115,5.0,1000000432
128,140,3.0,1000000433
169,117,3.0,1000000434
71,86,4.0,1000000435
81,61,3.0,1000000436
28,43,1.5,1000000437
86,17,4.0,1000000438
198,98,3.5,1000000439
85,5,5.0,1000000440
112,57,4.0,1000000441
98,144,3.5,1000000442
125,86,3.0,1000000443
168,38,4.5,1000000444
138,99,1.5,1000000445
63,49,2.5,1000000446
135,21,2.5,1000000447
127,68,4.0,1000000448
143,120,2.0,1000000449
79,116,4.5,1000000450
155,125,3.5,1000000451
58,28,4.5,1000000452
191,66,1.5,1000000453
131,44,3.5,1000000454
6,23,4.5,1000000455
178,147,3.5,1000000456
11,12,3.5,1000000457
152,41,4.0,1000000458
85,72,4.5,1000000459
47,143,5.0,1000000460
104,42,3.5,1000000461
198,12,2.5,1000000462
80,131,3.0,1000000463
27,114,2.5,1000000464
161,129,1.5,1000000465
8,101,4.0,1000000466
176,107,3.0,1000000467
198,110,2.0,1000000468
32,137,4.5,1000000469
46,119,5.0,1000000470
63,109,5.0,1000000471
21,13,3.0,1000000472
156,102,5.0,1000000473
59,128,1.0,1000000474
25,131,3.5,1000000475
25,148,4.5,1000000476
126,133,5.0,1000000477
9,116,5.0,1000000478
134,60,3.0,1000000479
139,108,3.5,1000000480
131,76,3.0,1000000481
21,34,3.0,1000000482
175,82,4.0,1000000483
185,23,4.0,1000000484
150,17,4.5,1000000485
139,94,5.0,1000000486
163,33,2.0,1000000487
16,66,3.0,1000000488
156,47,2.5,1000000489
148,124,5.0,1000000490
87,128,4.0,1000000491
4,47,3.0,1000000492
191,21,1.5,1000000493
117,46,4.0,1000000494
145,39,4.5,1000000495
77,115,5.0,1000000496
151,91,3.0,1000000497
46,38,3.0,1000000498
72,35,3.5,1000000499
78,84,1.0,1000000500
168,88,1.0,1000000501
102,150,4.5,1000000502
83,110,5.0,1000000503
170,19,4.5,1000000504
173,71,4.0,1000000505
73,124,4.5,1000000506
19,142,2.5,1000000507
181,61,1.5,1000000508
30,9,1.0,1000000509
120,52,3.0,1000000510
53,78,4.0,1000000511
196,68,4.5,1000000512
2,105,3.0,1000000513
86,120,2.5,1000000514
183,16,3.0,1000000515
113,12,4.0,1000000516
64,50,4.0,1000000517
149,69,3.0,1000000518
101,137,4.0,1000000519
65,8,3.5,1000000520
175,76,5.0,1000000521
174,47,2.0,1000000522
147,26,2.5,1000000523
150,21,4.0,1000000524
20,132,4.0,1000000525
92,28,3.0,1000000526
76,67,4.0,1000000527
194,91,4.0,1000000528
1,72,4.0,1000000529
6,145,1.5,1000000530
6,27,2.5,1000000531
124,106,5.0,1000000532
93,109,3.5,1000000533
168,142,4.0,1000000534
84,56,4.0,1000000535
189,49,1.0,1000000536
190,136,1.5,1000000537
124,97,3.0,1000000538
85,62,3.0,1000000539
54,126,3.0,1000000540
88,37,3.0,1000000541
17,88,3.5,1000000542
59,41,1.0,1000000543
192,11,1.5,1000000544
139,77,5.0,1000000545
45,1,3.0,1000000546
19,76,4.5,1000000547
189,109,4.0,1000000548
161,45,4.0,1000000549
197,8,4.5,1000000550
174,87,4.0,1000000551
175,84,4.0,1000000552
194,68,3.0,1000000553
127,82,2.0,1000000554
156,84,5.0,1000000555
76,122,3.0,1000000556
41,2,4.0,1000000557
105,51,4.0,1000000558
10,142,4.0,1000000559
118,121,2.5,1000000560
3,84,4.0,1000000561
117,2,3.5,1000000562
131,144,5.0,1000000563
2,81,4.0,1000000564
12,65,2.0,1000000565
101,62,4.0,1000000566
153,23,4.5,1000000567
38,28,3.0,1000000568
107,146,3.5,1000000569
173,119,3.5,1000000570
122,30,3.5,1000000571
98,32,4.5,1000000572
156,79,4.0,1000000573
23,104,4.5,1000000574
160,57,1.0,1000000575
124,34,2.5,1000000576
165,7,2.5,1000000577
56,65,3.0,1000000578
148,19,1.0,1000000579
188,146,4.0,1000000580
171,126,4.0,1000000581
113,38,4.5,1000000582
136,116,4.0,1000000583
65,31,4.0,1000000584
109,69,3.0,1000000585
88,67,5.0,1000000586
4,107,3.0,1000000587
51,50,3.0,1000000588
125,143,3.5,1000000589
170,122,2.0,1000000590
170,124,3.0,1000000591
87,134,4.0,1000000592
113,29,3.0,1000000593
175,126,3.0,1000000594
109,22,3.5,1000000595
141,109,4.0,1000000596
123,87,3.5,1000000597
42,98,3.0,1000000598
51,85,3.0,1000000599
21,44,4.5,1000000600
68,129,4.0,1000000601
24,125,3.5,1000000602
111,98,3.5,1000000603
179,17,4.0,1000000604
82,104,3.0,1000000605
152,19,2.5,1000000606
85,8,1.5,1000000607
145,101,3.5,1000000608
147,64,4.0,1000000609
98,11,3.0,1000000610
47,140,1.5,1000000611
139,5,4.5,1000000612
20,46,1.5,1000000613
70,17,5.0,1000000614
154,48,2.0,1000000615
52,96,3.5,1000000616
183,102,3.5,1000000617
190,143,4.0,1000000618
192,82,3.5,1000000619
175,4,4.5,1000000620
163,48,5.0,1000000621
72,116,1.0,1000000622
81,113,3.0,1000000623
72,147,3.0,1000000624
67,69,3.5,1000000625
189,31,4.0,1000000626
93,67,4.0,1000000627
42,64,3.0,1000000628
194,35,2.5,1000000629
57,47,5.0,1000000630
114,8,5.0,1000000631
71,30,1.0,1000000632
65,36,4.5,1000000633
1,143,2.5,1000000634
136,133,4.5,1000000635
127,1,4.5,1000000636
194,104,3.0,1000000637
34,128,4.0,1000000638
102,75,3.0,1000000639
3,142,4.5,1000000640
173,34,1.0,1000000641
83,123,4.5,1000000642
66,145,3.5,1000000643
124,144,3.5,1000000644
66,13,4.0,1000000645
159,34,3.0,1000000646
136,120,3.5,1000000647
27,118,3.0,1000000648
53,39,3.0,1000000649
158,13,4.0,1000000650
53,19,4.0,1000000651
31,81,4.0,1000000652
32,74,4.0,1000000653
200,54,2.0,1000000654
160,114,3.0,1000000655
156,110,4.5,1000000656
152,79,4.0,1000000657
191,4,2.5,1000000658
8,12,3.5,1000000659
34,82,4.5,1000000660
127,75,3.0,1000000661
49,79,2.0,1000000662
93,18,3.0,1000000663
38,87,4.0,1000000664
8,134,3.0,1000000665
121,64,3.0,1000000666
139,121,3.0,1000000667
147,137,4.5,1000000668
172,100,5.0,1000000669
51,141,3.5,1000000670
198,112,5.0,1000000671
179,145,4.0,1000000672
157,60,4.0,1000000673
120,138,2.0,1000000674
149,13,2.5,1000000675
24,108,2.0,1000000676
94,21,3.5,1000000677
140,37,1.5,1000000678
101,48,3.0,1000000679
41,99,3.5,1000000680
146,105,1.5,1000000681
100,31,4.0,1000000682
137,73,4.5,1000000683
54,100,4.0,1000000684
173,137,2.0,1000000685
7,36,4.0,1000000686
28,70,4.0,1000000687
149,28,4.0,1000000688
182,65,4.5,1000000689
13,57,4.5,1000000690
54,138,3.5,1000000691
47,53,4.0,1000000692
13,102,3.0,1000000693
81,100,5.0,1000000694
163,131,3.5,1000000695
182,116,1.0,1000000696
171,122,3.5,1000000697
65,84,3.5,1000000698
16,104,2.0,1000000699
27,134,3.5,1000000700
153,33,4.0,1000000701
7,57,3.0,1000000702
16,43,4.0,1000000703
135,111,4.0,1000000704
160,75,4.5,1000000705
200,45,3.0,1000000706
132,104,1.5,1000000707
157,98,4.0,1000000708
79,124,3.5,1000000709
4,90,5.0,1000000710
119,133,3.5,1000000711
178,75,5.0,1000000712
28,22,3.0,1000000713
59,90,2.5,1000000714
106,26,4.5,1000000715
45,83,2.5,1000000716
181,104,5.0,1000000717
95,65,3.0,1000000718
52,102,3.0,1000000719
188,57,4.5,1000000720
174,26,2.5,1000000721
5,84,4.0,1000000722
54,15,3.0,1000000723
122,21,5.0,1000000724
134,38,5.0,1000000725
190,78,3.5,1000000726
141,3,2.5,1000000727
93,8,2.5,1000000728
108,75,4.5,1000000729
11,95,3.0,1000000730
70,16,4.0,1000000731
48,64,5.0,1000000732
190,76,3.0,1000000733
89,18,4.0,1000000734
55,102,4.0,1000000735
154,134,2.5,1000000736
115,29,5.0,1000000737
98,17,5.0,1000000738
80,8,2.5,1000000739
8,96,3.0,1000000740
94,65,3.5,1000000741
81,84,4.0,1000000742
86,93,3.5,1000000743
137,74,4.5,1000000744
156,104,4.5,1000000745
200,91,3.0,1000000746
155,121,3.5,1000000747
108,141,1.0,1000000748
9,34,5.0,1000000749
160,89,4.0,1000000750
67,148,4.0,1000000751
163,99,5.0,1000000752
91,90,3.0,1000000753
18,116,3.0,1000000754
181,91,3.5,1000000755
193,114,5.0,1000000756
154,109,5.0,1000000757
87,10,4.5,1000000758
41,105,3.0,1000000759
193,145,2.5,1000000760
169,68,4.0,1000000761
139,56,4.0,1000000762
99,76,4.0,1000000763
147,109,3.0,1000000764
47,71,4.5,1000000765
133,149,4.0,1000000766
23,106,4.5,1000000767
116,109,4.0,1000000768
41,112,3.0,1000000769
103,46,2.5,1000000770
68,122,5.0,1000000771
165,129,3.5,1000000772
24,27,4.5,1000000773
189,24,3.0,1000000774
4,67,3.5,1000000775
177,116,3.5,1000000776
69,95,2.0,1000000777
62,57,4.0,1000000778
188,54,3.0,1000000779
57,138,2.5,1000000780
103,85,3.0,1000000781
3,128,1.0,1000000782
47,76,3.0,1000000783
164,141,3.5,1000000784
50,30,3.0,1000000785
25,112,4.5,1000000786
185,126,3.0,1000000787
47,118,3.5,1000000788
16,22,3.0,1000000789
149,16,2.0,1000000790
31,32,2.5,1000000791
9,139,4.0,1000000792
17,68,5.0,1000000793
111,123,4.0,1000000794
102,65,4.0,1000000795
81,127,4.5,1000000796
104,15,4.0,1000000797
123,1,2.0,1000000798
122,126,3.0,1000000799
162,73,3.0,1000000800
6,84,5.0,1000000801
3,81,4.0,1000000802
76,112,4.0,1000000803
183,65,3.0,1000000804
15,100,4.5,1000000805
128,146,1.0,1000000806
43,116,2.0,1000000807
78,58,4.0,1000000808
162,132,4.0,1000000809
157,83,4.0,1000000810
177,83,3.5,1000000811
197,27,3.5,1000000812
13,64,4.0,1000000813
147,80,2.0,1000000814
89,148,4.0,1000000815
120,22,4.0,1000000816
72,7,3.0,1000000817
16,83,4.0,1000000818
72,124,2.5,1000000819
12,126,3.0,1000000820
133,27,3.5,1000000821
134,97,3.5,1000000822
156,78,4.0,1000000823
120,59,3.0,1000000824
50,112,3.0,1000000825
197,123,1.5,1000000826
47,33,4.0,1000000827
182,135,4.0,1000000828
14,147,4.5,1000000829
148,29,3.0,1000000830
63,105,5.0,1000000831
62,17,2.0,1000000832
58,69,5.0,1000000833
169,82,4.0,1000000834
169,71,3.0,1000000835
10,98,3.5,1000000836
2,124,3.5,1000000837
166,22,2.5,1000000838
183,39,2.5,1000000839
20,41,2.0,1000000840
108,147,4.0,1000000841
111,66,3.0,1000000842
34,150,5.0,1000000843
27,10,3.5,1000000844
96,48,4.0,1000000845
187,100,3.0,1000000846
2,65,2.0,1000000847
10,53,5.0,1000000848
150,48,1.0,1000000849
22,100,4.0,1000000850
25,28,4.0,1000000851
45,68,5.0,1000000852
137,83,5.0,1000000853
164,73,4.5,1000000854
106,32,2.5,1000000855
166,145,3.5,1000000856
27,54,3.0,1000000857
85,127,4.5,1000000858
111,15,4.5,1000000859
123,73,3.5,1000000860
147,92,4.0,1000000861
121,41,3.0,1000000862
168,39,2.5,1000000863
151,111,4.0,1000000864
47,63,3.0,1000000865
110,69,2.0,1000000866
34,40,3.0,1000000867
178,62,4.0,1000000868
75,16,2.0,1000000869
48,138,4.5,1000000870
127,19,3.5,1000000871
63,77,4.5,1000000872
131,102,4.0,1000000873
120,91,3.5,1000000874
179,73,2.5,1000000875
107,89,3.0,1000000876
188,28,5.0,1000000877
37,137,1.5,1000000878
187,85,3.5,1000000879
58,107,4.0,1000000880
168,114,4.0,1000000881
37,79,1.5,1000000882
98,63,3.0,1000000883
139,4,4.0,1000000884
135,61,3.5,1000000885
88,68,2.5,1000000886
129,55,4.0,1000000887
166,121,3.0,1000000888
38,85,2.5,1000000889
133,92,4.0,1000000890
199,109,4.5,1000000891
83,35,4.5,1000000892
129,140,3.0,1000000893
56,23,3.0,1000000894
61,63,2.0,1000000895
88,55,2.5,1000000896
55,96,4.5,1000000897
110,106,3.0,1000000898
80,97,3.0,1000000899
61,137,2.0,1000000900
109,35,3.0,1000000901
169,118,4.5,1000000902
87,76,4.5,1000000903
195,57,1.0,1000000904
29,87,2.5,1000000905
46,116,3.0,1000000906
151,45,2.5,1000000907
104,85,4.0,1000000908
18,94,2.5,1000000909
33,126,2.5,1000000910
138,115,3.0,1000000911
28,11,3.0,1000000912
47,127,3.0,1000000913
143,126,5.0,1000000914
72,107,4.0,1000000915
175,33,3.5,1000000916
19,74,3.5,1000000917
193,98,3.5,1000000918
129,93,3.5,1000000919
61,39,2.5,1000000920
26,17,2.5,1000000921
69,26,4.5,1000000922
7,58,3.5,1000000923
53,62,4.5,1000000924
29,117,3.0,1000000925
26,124,4.5,1000000926
54,73,3.5,1000000927
65,93,4.5,1000000928
80,108,3.0,1000000929
199,83,4.5,1000000930
169,15,3.5,1000000931
181,30,4.0,1000000932
146,128,2.5,1000000933
136,22,3.5,1000000934
185,104,5.0,1000000935
116,57,5.0,1000000936
82,66,3.5,1000000937
79,20,5.0,1000000938
123,67,3.0,1000000939
182,64,4.0,1000000940
183,62,3.0,1000000941
60,116,1.5,1000000942
107,96,1.0,1000000943
130,62,4.5,1000000944
137,92,4.0,1000000945
61,48,1.5,1000000946
136,58,4.5,1000000947
173,62,4.5,1000000948
58,99,4.0,1000000949
192,44,4.0,1000000950
71,92,2.5,1000000951
134,145,3.0,1000000952
131,21,4.0,1000000953
36,62,2.5,1000000954
170,13,4.0,1000000955
16,8,4.0,1000000956
57,40,4.0,1000000957
130,94,4.5,1000000958
138,44,4.0,1000000959
80,81,4.0,1000000960
178,140,3.5,1000000961
23,146,5.0,1000000962
113,128,3.5,1000000963
195,61,3.0,1000000964
173,149,4.0,1000000965
13,100,4.5,1000000966
74,132,3.5,1000000967
119,70,4.5,1000000968
101,84,3.0,1000000969
28,136,1.5,1000000970
63,22,1.5,1000000971
149,96,3.0,1000000972
5,60,1.5,1000000973
178,134,3.5,1000000974
110,104,4.0,1000000975
146,2,4.0,1000000976
182,125,1.5,1000000977
176,27,5.0,1000000978
43,31,4.5,1000000979
61,109,3.5,1000000980
95,143,3.0,1000000981
13,113,5.0,1000000982
187,149,4.5,1000000983
158,48,3.0,1000000984
86,114,4.0,1000000985
100,99,5.0,1000000986
197,85,3.5,1000000987
83,25,1.5,1000000988
29,127,4.0,1000000989
194,74,2.0,1000000990
153,20,4.0,1000000991
87,139,5.0,1000000992
183,28,3.5,1000000993
59,133,5.0,1000000994
12,50,4.0,1000000995
113,14,1.5,1000000996
139,146,3.0,1000000997
182,120,5.0,1000000998
21,133,1.5,1000000999
59,89,4.0,1000001000
150,83,4.0,1000001001
193,143,2.5,1000001002
150,93,5.0,1000001003
178,148,4.0,1000001004
161,119,2.5,1000001005
12,40,4.5,1000001006
166,131,4.0,1000001007
90,94,4.5,1000001008
66,37,4.5,1000001009
66,36,2.0,1000001010
75,108,3.0,1000001011
150,148,1.5,1000001012
40,128,4.0,1000001013
183,144,4.0,1000001014
7,45,5.0,1000001015
184,88,4.5,1000001016
73,37,4.5,1000001017
119,57,3.5,1000001018
95,117,1.5,1000001019
20,124,1.5,1000001020
119,12,4.5,1000001021
64,42,5.0,1000001022
147,11,4.5,1000001023
71,108,2.5,1000001024
20,50,3.0,1000001025
138,52,3.5,1000001026
84,131,5.0,1000001027
40,72,3.5,1000001028
56,104,2.5,1000001029
192,136,2.5,1000001030
56,60,4.5,1000001031
28,49,3.0,1000001032
13,36,2.5,1000001033
86,4,2.5,1000001034
192,127,5.0,1000001035
130,31,3.0,1000001036
46,96,2.5,1000001037
192,10,3.5,1000001038
152,99,1.0,1000001039
60,87,2.0,1000001040
57,106,3.0,1000001041
9,22,4.0,1000001042
176,18,4.0,1000001043
168,145,4.5,1000001044
15,63,2.0,1000001045
13,81,4.0,1000001046
40,148,1.0,1000001047
82,77,4.0,1000001048
191,76,3.5,1000001049
188,71,2.0,1000001050
48,18,2.0,1000001051
39,89,3.5,1000001052
81,134,4.0,1000001053
188,90,4.5,1000001054
54,132,5.0,1000001055
72,25,4.0,1000001056
187,120,2.5,1000001057
195,131,2.5,1000001058
150,96,5.0,1000001059
200,72,3.0,1000001060
6,32,4.5,1000001061
177,59,4.5,1000001062
69,52,4.0,1000001063
169,31,2.5,1000001064
84,127,3.0,1000001065
13,45,4.5,1000001066
114,20,3.0,1000001067
81,129,3.0,1000001068
17,58,3.0,1000001069
109,23,3.0,1000001070
8,59,3.0,1000001071
187,13,3.5,1000001072
156,16,4.0,1000001073
